ID,Accident Title,Publication Year,Text,Tags Applied,Country,State_Province,Country_std,State_Province_std,location_name,matched_phrase,lat,lon,climb_tags,climb_primary,Helmet,Rope
1540,"Fall on Snow—Loss of Control on Voluntary Glissade, Improper Clothing, California, Mount Baldy",2006.0,"California, Mount Baldy
On April 16, veteran California mountaineer and author Robert (R.J.) Secor (48), glissaded out of control 1,200 vertical feet from near the summit of Mount Baldy to level snow near the Sierra Club’s Baldy Hut, where rescue volunteers stabilized the seriously injured climber. A helicopter evacuation occurred four hours after the fall.
An eyewitness said: “He had his ice ax and his yellow overalls on. He was seated and began to glissade. He lost control very quickly and failed to self-arrest. He tried very hard to. Then he hit the rocks and tumbled down all the way. He started down from the same spot as I did just behind me. It was a terrible accident to watch.”
Another reported that it was likely his ax was lost in the fall and that his crampons were ripped from beneath his pack where he keeps them, because they were not with his things or in his car.
He sustained fractures of the shoulder blade, ribs, and skull.
Analysis
Mount Baldy is a familiar and convenient destination for a lot of us here in Southern California that has the same objective dangers as other alpine peaks have: it’s easy for us to think of it as a benign “local mountain” and to forego precautions we would take on more serious mountains.
One climber said, “I saw him putting on the yellow slickers and thought ‘Well, he’s going for a fast one!’ He lost control very quickly…” (Source: Robert Speik, from an interview with SAR personnel, and Backpacker)","Experienced, Serious, Descent, Unroped , Alpine/Mountaineering, Glissading",US,California,United States,California,,,,,['alpine'],alpine,unknown,unknown
1546,"HACE and HAPE, Alaska, Mount McKinley, West Buttress",2006.0,"Alaska, Mount McKinley, West Buttress
On June 8, the “AAI-1 -Taylor” expedition arrived at base camp to start their ascent of the West Buttress. The team arrived at the 14,200-foot camp on the evening of June 14, which is very close to the recommended rate of ascent of 1,000 feet per day.
After the first night here, Taylor reported that Michael St. Denis (46) exhibited signs of fatigue and malaise. On May 16, St. Denis spent most of the day in his tent. Around 1730, Taylor noticed that St. Denis was becoming confused and less aware of his surroundings. Recognizing the deteriorating condition of his client, he decided to take St. Denis to the Ranger Camp for an assessment. St. Denis was diagnosed as suffering from both high altitude cerebral edema and high altitude pulmonary edema.
NPS Ranger Gordy Kito, in consultation with NPS volunteer physicians Dr. Jim Freeman and Dr. Jim Sprott, determined that due to the patient’s persistent ataxia, they would not attempt to walk St. Denis down the mountain, as it could take multiple days and that falling because of a loss of balance was inevitable.
St. Denis was evacuated from the 14,200-foot camp to Talkeetna at 1200 on June 18 via the Lama helicopter and then transported to Alaska Regional Hospital in Anchorage.
Analysis
The ability of the guide, Dylan Taylor, to recognize that his client was exhibiting the signs and symptoms of HACE and his quick actions to get him to the Ranger facilities where oxygen was available contributed to the favorable outcome of this incident. Although it is less likely for a climber to be afflicted with HAPE or HACE if they climb at the suggested rate of 1,000 feet per day, it is by no means a guarantee that a person will not suffer from altitude illness. The recommendation of 1,000 feet per day is only a guideline. Everyone will react differently to altitude, even those who have been to altitude previously. Each time someone goes to altitude there is a possibility that he or she will suffer from AMS, HAPE, and/or HACE regardless of past performance at altitude.
It is of some note that those who suffer from HACE may have persistent neurological manifestations that can last for days, weeks, and even months. The fact that these symptoms may persist for extended periods of time must be considered when determining whether or not individuals should be allowed to descend under their own power, with assistance from their team, and when it is appropriate to evacuate them by other means. (Source: Daryl Miller, South District Ranger)","Serious, Alpine/Mountaineering, Ascent Illness, Fatigue",US,Alaska,United States,Alaska,,,,,['alpine'],alpine,unknown,unknown
1547,"HAPE, Ascended Too Fast, Failure to Follow Instructions, Alaska, Mount McKinley, Cassin Ridge",2006.0,"Alaska, Mount McKinley, Cassin Ridge
On the evening of June 14 the “Princes of the Puff of Smoke” expedition arrived at base camp to start their ascent of the Cassin Ridge. When the team arrived at the 14,200-foot camp on the evening of June 17, Bryan Feinstein (22) complained of feeling weak and short of breath. His companion, Barry Hashimoto, told him to rest in their tent while he made a carry to the West Rib Cut-off (15,800 feet). When Hashimoto arrived back at camp, he found Feinstein weaker and vomiting. The following morning, after advice from an Alaska Mountain School guide, Hashimoto contacted the Rangers and brought Feinstein over to the NPS camp.
Feinstein was diagnosed as suffering from advanced high altitude pulmonary edema. Feinstein was evacuated from the 14,200-foot camp to Talkeetna on June 20. Talkeetna Ambulance EMT’s examined him. At this point Feinstein refused further treatment and, against NPS recommendations, did not attend a physician or hospital for further assessment.
Analysis
As with all people climbing on Denali and Foraker, this team received a thorough briefing at Talkeetna Ranger Station from a Ranger with 30 years of climbing experience in the Alaska Range; however, they disregarded the advice about acclimatization and the way to approach a serious Alaskan climb. The suggested rate for acclimatizing is based on substantial medical research. It was totally ignored by Feinstein and his partner. It is surprising, in fact, that Hashimoto did not also appear to suffer from the effects of altitude.
The team’s lack of understanding about the seriousness of Feinstein’s condition led to exacerbate the condition. When the first signs and symptoms appeared, they could and should have descended and dealt with the situation themselves, following good mountaineering practice. As it was they delayed until Feinstein’s condition deteriorated to a point where he was incapable of descending under his own power or even with assistance. There is little doubt that he would have died if the NPS Rangers had not been there to provide aggressive medical treatment.
Another troubling aspect of this situation was the apparent desire of Hashimoto to pass on this problem to the NPS so he could get on with his climb, regardless of the fact that he was jointly responsible for the potential death of his teammate. Perhaps this persistent desire to summit was driven by the fact that they were grant recipients, in which case Hashimoto may have felt he had a greater responsibility to their donors than to his teammate.
Climbers need to realize that the NPS is there to assist, but that does not mean one can abrogate tacit responsibilities toward teammates. (Source: Edited from a report by Daryl Miller, South District Ranger)","Experienced, Serious, Alpine/Mountaineering, Ascent Illness",US,Alaska,United States,Alaska,,,,,"['alpine', 'rock']",alpine,unknown,unknown
1554,"Stranded, Weather, Inadequate Clothing, Food, and Equipment, California, Yosemite Valley, Higher Cathedral Rock",2006.0,"California, Yosemite Valley, Higher Cathedral Rock
On May 15, Christopher Simmons (26) and Emily Craft (28) became benighted on the eleventh pitch of the North East Buttress route on Higher Cathedral Rock. They were rescued by park personnel, who went to the summit and lowered fifty feet to the climbers, providing them with dry clothing and then hauled them to the summit. They walked down.
Analysis
Simmons is 5.12 sport and 5.10 trad leader. Emily leads 5.11 sport, but had done no trad leads. This was their first long route. It has lots of chimneys but they had never climbed chimneys before this. They had left headlamps behind, had insufficient clothes, only one rope, and made a late start. The top pitch is confusing and they got lost at dark. They tried to find a way out and finally called for help by cell phone. (Source: John Dill, NPS Ranger, Yosemite National Park)","Roped, Trad Climbing, Exposure, Visibility, Severe Weather, Late Start, Inadequate Equipment, Stranded / Lost / Overdue",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite valley,37.73051,-119.63828,"['alpine', 'rock']",alpine,unknown,unknown
1568,"Falling Ice, Washington, Mount Rainier, Kautz Glacier",2006.0,"Washington, Mount Rainier, Kautz Glacier
On July 5 Jim Curnutt (46), was hit in the thigh by icefall while ascending the Kautz Glacier Route, sustaining a serious leg injury. Curnutt’s teammates used a cell phone to notify the NPS and lowered him to a safer location to care for his injuries.
Climbing rangers Charlie Borgh and Tom Payne were climbing the Fuhrer Finger route when they were called to respond. The rangers were dispatched to the accident site where they provided emergency care and assessed the possibilities for air evacuation. The Oregon Army National Guard responded to the Park Service’s request for a med-evac airship sending a Blackhawk helicopter from Salem. A paramedic was lowered via hoist to the 11,500-foot location in the Kautz Icefall. After triage, the patient was successfully lifted from the mountain and flown directly to Madigan Army Hospital for treatment.ss
Analysis
Rock and/or icefall are natural phenomena on every climbing route on Mount Rainier. Climbers are particularly vulnerable to falling ice in those areas where climbing routes traverse under or climb through active icefalls. The frequency at which seracs calve from an icefall appears not to be related to the time of day as one might easily assume. Icefall drones on continuously, albeit slowly, propelled by the unceasing downward pressure exerted by the mass of glacier above. Thus, one cannot avoid icefall even by climbing, for example, in the early morning hours. Noting icefall hazard zones and moving quickly through them can reduce the possibility of being hit, but short of not climbing, one cannot reduce the odds to zero. (Source: Mike Gauthier, Climbing Ranger)","Serious, Alpine/Mountaineering, Icefall / Serac / Ice Avalanche",US,Washington,United States,Washington,Mount Rainier | aliases: Mount Rainier National Park|Southwest Cascades|South-West & Tacoma|Washington,mount rainier,46.8529,-121.76047,['alpine'],alpine,unknown,unknown
1571,"Falling Rock, Washington, Mount Rainier, Fuhrer Finger",2006.0,"Washington, Mount Rainier, Fuhrer Finger
At 0720 on June 29, while ascending Fuhrer Finger, Brian Benedict was hit by rockfall and sustained an open fracture of his tibia and fibula. Benedict was a client of a Rainier Mountaineering Incorporated (RMI) guided party led by Kurt Wedburg. Wedburg immediately reported the accident and notification was provided to Mount Rainier National Park. While Wedburg’s party assessed, stabilized, and splinted Benedict’s leg, climbing rangers made arrangements for air extrication. Simultaneously, three other RMI guides led by John Race left Camp Muir to rendezvous with Wedburg’s team.
With Benedict unable to walk, Wedburg’s party methodically lowered Benedict back down the Fuhrer Finger taking care to avoid farther rockfall. Upon reaching approximately 9,300 feet on the Wilson Glacier, Race’s team began improving an area to serve as an LZ for the helicopter extraction.
Around 1200, the patient arrived in the vicinity of the LZ. Fifteen minutes later a Bell 206 LIII arrived on scene with climbing ranger Bree aboard. Benedict was loaded into the aircraft and flown to Harborview Medical Center in Seattle.
Analysis
The Fuhrer Finger route on Mount Rainier is a prominent snow couloir with an hourglass funnel at around 10,500 feet that varies in width depending on time of year. These features, along with its south facing aspect, result in the prevalence of rockfall on the route. As one Mount Rainier climbing guidebook states, “Warmth also means rock-fall; the routes demand helmets and call for a true alpine start,” and farther admonishes to “move quickly, as rock-fall is present in the hourglass...” Unfortunately, caution and the appropriate tactics can only reduce objective dangers such as rockfall and not eliminate them altogether. Despite their early start, this group encountered rockfall early in the morning. There is also reason to believe that because the previous day’s meltwater froze during the early morning hours, it may actually have induced rockfall due to the expansion (and therefore prying ability) of water as it turned to ice between rock. (See July 29 rockfall incident for more in-depth explanation.)
It is up to each climbing party to decide its level of acceptable risk of objective dangers and to attempt to minimize this danger by applying common climbing practices. Wedburg and his group responded to the accident in an efficient and intelligent way that allowed for maximum safety and a quick extrication of the injured climber. The additional help from Race and his crew further enhanced the rapidity with which the rescue was effected. (Source: Mike Gauthier, Climbing Ranger)","Serious, Alpine/Mountaineering, Natural Rockfall",US,Washington,United States,Washington,Mount Rainier | aliases: Mount Rainier National Park|Southwest Cascades|South-West & Tacoma|Washington,mount rainier,46.8529,-121.76047,"['alpine', 'rock']",alpine,unknown,unknown
1572,"Falling Rock—Dislodged by Climbers Above, Wyoming, Mount Moran,CMC",2006.0,"Wyoming, Mount Moran, CMC
August 6, Jerry Painter (49), of Idaho Falls, Idaho, and three other climbers were ascending the CMC Route—a popular climbing route on the east face of Mount Moran, rated 5.5—when Painter was struck on the head by a sizable rock that was dislodged by climbers above. The rock broke Painter’s helmet and he sustained injuries to his head and neck. The party was on the first pitch of the climb and had reached an elevation of about 11,500 feet when the accident occurred. Steve Bohrer, also from Idaho Falls and one of Painter’s climbing partners, called for help via cell phone at 9:15 a.m. Rangers immediately began to coordinate a rescue, while the group of climbers moved Painter to a more secure area, out of the way of farther rockfall, until rangers could reach them. Due to the nature of Painter’s injuries, his disoriented state of consciousness, and the group’s remote location, rangers asked for an assist from the interagency helicopter. The helicopter flew four rangers to a staging area on the Falling Ice Glacier, then inserted one of these rangers to Painter’s location using the short-haul method. This ranger loaded Painter into an evacuation suit and attended him while the two were short-hauled back to the staging area at the glacier. Rescue personnel at the glacier moved Painter inside the helicopter for the flight to Lupine Meadows, where a park ambulance was waiting to transport him to St.John’s Medical Center in Jackson. From there, Painter was flown by air ambulance to Idaho Falls for treatment of his head injuries. While Painter sustained serious injuries, his use of a helmet, combined with a rapid evacuation, likely saved his life. (Source: From an NPS Morning Report)","Serious, Head / Brain Injury, Alpine/Mountaineering, Crowds, Object Dropped/Dislodged",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,mount moran,43.835,-110.776,"['alpine', 'rock']",alpine,unknown,unknown
1573,"Falling Rock—Dislodged by Party Above, Wyoming, Devil's Tower National Monument, Pseudo Weissner",2006.0,"Wyoming, Devil's Tower National Monument, Pseudo Weissner
On May 29, Rita Sanders (46) of Bellview, Nebraska, was injured by a falling rock while climbing on Devils Tower. Sanders was climbing the Pseudo Weissner route with a friend and a professional guide when the accident occurred. She was preparing to climb the third pitch of the route and was attached to a set of anchor bolts when a 10- to 12-inch diameter rock was dislodged by a party climbing approximately 300 feet above her. The rock struck her in the helmet, left arm and left ankle, causing multiple injuries, including several broken bones. Sander’s guide provided initial care and was lowered with Sanders 200 feet to the base of the route by another climbing party. Rangers and other climbers then packaged and lowered her in a litter through another 100 feet of vertical terrain. Sanders was then flown by the Rapid City Regional Lifeflight helicopter to Rapid City, South Dakota. (Source: Scott Brown, Chief Ranger)
Analysis
Climbing on the Devil’s Tower brings with it an inherent risk these days. It would have been easy to add “poor position” as one of the contributory causes here, but that’s the point. It’s hard NOT to be in the fall-line here. Nevertheless, climbers must take even greater care to avoid causing rocks to fall. This is as important a skill to learn as all other climbing techniques. (Source: Jed Williamson)","Serious, Roped, Trad Climbing, Object Dropped/Dislodged",US,Wyoming,United States,Wyoming,,,,,['rock'],rock,unknown,unknown
1575,"Loss of Control—Voluntary Glissade, Improper Use of Crampons, Washington, Mount Rainier, Inter Glacier",2006.0,"Washington, Mount Rainier, Inter Glacier
On July 15 at 1348, the communication center notified Camp Schurman that a climber had broken his leg near the bottom of the Inter Glacier. Climbing rangers Chris Olson and Stoney Richards left Camp Schurman at 1415 arriving on scene at approximately 7,400 feet on the Inter Glacier 30 minutes later with a Cascade Litter.
Randy Kruschke (age unknown) had been glissading when his crampon caught an edge causing him to tumble and break his right tibia and fibula. Kruschke’s teammates had already splinted his leg with a foam pad and ski pole and after quick evaluation of the injury, Olson elected not to re-splint the fracture to prevent farther injury or delay. Olson and Richards packaged Kruschke into the litter and with the assistance of Kruschke’s teammates lowered him to the base of the Inter Glacier where he was wheeled down to Glacier Basin. Kruschke was airlifted to the hospital from Glacier Basin Analysis
Crampons are a great tool when on firm snow and ice but quickly become a hazard as the snow warms. Knowing when to use them and when to remove them—and then stopping at the appropriate time to make the change can lead to preventing this kind of accident. Novice climbers often mistakenly assume that they must wear crampons whenever on snow. It is hard to imagine a time when glissading with crampons would ever be considered a good idea.
Kruschke chose to leave his crampons on even though it was late in the day, the snow was soft, and he was glissading. In the classic fashion, when Kruschke picked up speed during his glissade, the rear tines of his right
crampon snagged in the snow. This resulted in snapping the two bones (tib/fib) of his lower leg and throwing his body over his feet, sending him into an uncontrolled tumble. (Source: Mike Gauthier, Climbing Ranger)","Serious, Descent, Alpine/Mountaineering, Crampon Issues, Glissading",US,Washington,United States,Washington,Mount Rainier | aliases: Mount Rainier National Park|Southwest Cascades|South-West & Tacoma|Washington,mount rainier,46.8529,-121.76047,"['alpine', 'ice']",alpine,unknown,unknown
1579,"Weather, Exhaustion, Hypothermia, Inadequate Clothing, Washington, Mount Rainier, Muir Snowfield",2006.0,"Washington, Mount Rainier, Muir Snowfield
About mid-day on Saturday, May 2, Tim Stark (57) and his nephew Greg Stark (26) set out from the Paradise (5,440 feet) to Camp Muir (10,100 feet) planning to climb the Ingraham Direct route. When they set out, Camp Muir was visible from Paradise. By 1900, however, the entire route above 6,800 feet was in the fog, clouds, and snow. A party of two matching the description of Tim and Greg Stark were seen in the public shelter at Camp Muir. Independent climbers at Camp Muir said that this party left the shelter and descended shortly after they arrived around 1800. On the way down they got off route and descended onto the edge of the Paradise Glacier.
Either later that night or early on May 22 after trying to make camp and cook some food, they began their descent again but did not get far. Greg’s backpack was left 50 yards from the camp. The tent was loosely strapped onto the back of Greg’s backpack and the tent poles were partially collapsed. There was spilled food in the tent indicating the tent may have been packed in a hurry or that the weather was quite poor when they were packing up. Their sleeping bags were unpacked and loosely strapped onto the back of their backpacks. Neither Tim nor Greg was found with a map or a compass.
Tim’s body was found approximately 100 yards from Greg’s backpack and about 3 5 yards lower to the southeast. Tim was wearing four layers on his upper body, a pair of cotton pants, gaiters, plastic climbing boots, gloves, and a wool hat. Most of his clothing was appropriately synthetic. Tim was sitting on the snow with his feet pointed downhill. His backpack was still on his shoulders and his hands were in his lap. He was still wearing a headlamp. It was turned to the “on” position but was not shining.
Greg was found 175 yards from Tim and 100 yards lower on the glacier to the east. Greg was wearing a cotton button-down shirt as a base layer, a fleece sweater, a shell jacket and fleece gloves, canvas shorts, gaiters, and cross-training shoes. He was also seated on the snow. Over his wool hat he was wearing an LED headlamp, which was still on and shining dimly.
On Monday morning the Paradise climbing rangers’ overdue report listed the Stark party. A check of the parking lot confirmed they had not yet returned. An intense investigation was initiated when Nancy Stark, Tim’s wife, phoned to report that she had not heard from him. Climbing rangers Andy Anderson and Bree Lowen joined Pilot Doug Utech on an aerial search at about 1700. They spotted two inanimate individuals on the Paradise Glacier at 1830. Early the next day Rangers Anderson, Lowen, and Stefan Lofgren recovered the bodies from the glacier with the assistance of a helicopter piloted by Uttecht.
Analysis
Tim Stark had been to Camp Muir several times. When he and his nephew registered for their climb, rangers informed them of the inclement weather forecast for the duration of the weekend. Such weather is not uncommon for this time of year on Rainier. Over the course of the day the weather grew progressively worse. Climbing Ranger Mike Gauthier also on his way to Camp Muir that day recalls seeing the Starks and “leap-frogging” with them until about 1630 when he last saw them behind him still ascending into the cloudy and worsening weather just above Moon Rocks. By 1700 the winds increased to over 40 mph, it began to snow heavily and the visibility diminished to less than 100 feet. Two independent climbers staying in the public shelter reported seeing the Starks at Camp Muir around 1800. After finding out that the shelter was full, the Starks decided to descend around 1830 rather than set up their tent in the storm.
Ranger Gauthier began his descent from Camp Muir that evening at about 1915. He recalls keeping his head low and close to his body while following GPS coordinates to stay on the route as he descended. These conditions continued until just below 6,800 feet. He reported that the climb to Muir and back took twice as long as it normally takes him.
When the weather is like this, it is common for travelers on the Muir Snowfield to get pushed in the direction the wind is blowing (generally to the east.) Furthermore the descent route traverses mildly to the left. The combination makes it difficult to stay on route when there are no visual clues. The Stark’s descent path seemed to have traversed left (east) under Anvil Rock and out onto the Paradise Glacier where they were found.
In the storm conditions things that are normally easy become challenging and challenging tasks become exhausting. The Starks must have worked extremely hard to get themselves along with all of their gear up to Camp Muir and would have been quite tired by the time they got there. The temperature and winds steadily worsened as they hiked up as well. While they were hiking they would have stayed warm because they were exerting a good deal of energy, but as soon as they stopped, they would have cooled off rapidly. Faced with poor conditions and a full public shelter, the thought of setting up their tent and spending the night in it in the storm must have sounded unappealing. Choosing to descend in the storm when they were already wet and chilling down rapidly was decidedly a poor choice, but perhaps understandable when one adds in the exhaustion, probable dehydration, and perhaps even the first hints of hypothermia that would add confusion to their thinking.
The descent must have proved frightening when they realized they were lost and had no way of knowing which way to go in the whiteout conditions.
When lost, one’s pace slows while trying to decide which way to go. Slowing down in such conditions would accelerate the onset of hypothermia. Hypothermia impairs one’s ability to make rational decisions. With their predicament rapidly spiraling downward, and still facing extreme conditions, we begin to get a picture of how these two succumbed to the environment.
One may be tempted to make a pronouncement regarding what the Starks should have done or pick out mistakes that should have been avoided: their lack of map and compass, wearing cotton, their failure to set up their tent and stay put in their sleeping bags. What is hard to grasp is the ease with which each small error snowballs, eventually creating an untenable situation. And then, of course, the rational mind cannot comprehend what causes the hypothermic victim to do the irrational. (Source: Mike Gauthier, Climbing Ranger)","Deadly, Descent, Alpine/Mountaineering, Poor Cond/Seasonal Risk, Exposure, Visibility, Severe Weather, Off-route, Rushed, Fatigue, Inadequate Equipment, Stranded / Lost / Overdue",US,Washington,United States,Washington,Mount Rainier | aliases: Mount Rainier National Park|Southwest Cascades|South-West & Tacoma|Washington,mount rainier,46.8529,-121.76047,"['alpine', 'rock']",alpine,unknown,unknown
1580,"Equipment, Exceeding Abilities, Weather, California, Inyo National Forest, Mount Ritter",2007.0,"California, Inyo National Forest, Mount Ritter
On September 7th, the park received a mutual aid request from Mono County SAR for assistance in rescuing a stranded climbing party on Mount Ritter, a few miles southeast of the park. On Thursday, five men between the ages of 15 and 21 reached the summit of the mountain (13,157 feet) without resorting to technical climbing. While descending, though, they were hit by a storm with sleet and snow. They became disoriented and down-climbed off-route into highly technical terrain. Without technical gear and with inadequate clothing, they were forced to huddle together at about 12,500 feet through the night. Eventually they called the Mono County Sheriff’s Office by cellphone, and the county contacted the park. A rescue team comprised of Yosemite heli-tack crew members Eric Small, Nick Fowler and John DeMay, Valley District ranger Jack Hoeflich, and Mather District rangers Eric Gabriel and Jason Ramsdell flew to the area in the park helicopter, piloted by Dave Boden.
The stranded climbers were spotted from the air on the north face of the peak in fifth class terrain. Rescuers were short-hauled under the helicopter onto the wall and the stranded party rigged for evacuation. In three separate flights, all of the climbers and rescuers were safely short-hauled off the peak to a meadow at the base of the mountain. The climbers were wet, cold, and dehydrated, but were able to walk back to their campsite. Given the weather, temperatures, and lack of warm clothing, the outcome could have been more serious had they been forced to spend another night on the wall. (Source: From a report by Jason Ramsdell, Mather District SAR Coordinator)
(Editor's Note: While not a climbing accident, this narrative is presented as an example of hikers finding themselves in a climbing situation for which they were not prepared or capable of handling.)","No/Little, Serious, Descent, Non-climbing, Alpine/Mountaineering, Severe Weather, Off-route, Stranded / Lost / Overdue",US,California,United States,California,,,,,['alpine'],alpine,unknown,unknown
1591,"Fall on Rock, Inadequate Protection, West Virginia, Nelson Rocks Preserve",2007.0,"West Virginia, Nelson Rocks Preserve
West Virginia State Police say Amanda Joy Crawford was climbing a “via ferrata” (iron way) at the Nelson Rocks Preserve in Pendleton County when she unhooked one of her lines to go around a tree, mis-stepped, and fell almost 150 feet. She was pronounced dead at the scene.
The type of mountain climbing Crawford was doing is rare in the United States. It’s a system that is said to be safe for people who have no prior climbing training. We spoke with an Eastern Mennonite University professor who is familiar with via ferratas. He says this type of climbing is designed to prevent any accidents. The route Crawford was climbing was only the second of its kind in the United States. (Source: From an article by Lauren McKay)
(Editor’s Note: There may be more than two via ferratas in the U.S. There is one such route on Half Dome in Yosemite National Park that has been climbed by thousands without incident. A few individuals have attempted to establish more via ferratas in the U.S., but most are opposed to this because of the level of destruction it causes to the rock. There are a lot of websites to go to,including www.nelsonrocks. org, to learn about these. Also go to Google and just put in via ferrata.)","Deadly, Inadequate Protection / Pulled",US,West Virginia,United States,West Virginia,,,,,['alpine'],alpine,unknown,unknown
1594,"Fall on Rock, No Helment, Maine, Acadia National Park, Gunklandia",2007.0,"Maine, Acadia National Park, Gunklandia
On October 8th around 11:30 a.m., my girlfriend, a group of friends, and I were top-roping Old Town and a few adjacent routes at the Precipice. Two young women were climbing the nearby route Gunklandia. For reasons unknown, the experienced lead climber, L.B. (21), lowered off after climbing through the crux and switched ends with her partner S.B. (21), a beginner. Minutes later I looked up to see S.B. falling. Her feet hit a small ledge and sent her over backwards, and as the rope came tight, she hit the back of her head on the wall. The fall was estimated to be 30 feet. After righting herself, she felt the back of her head, which was covered in blood. Her partner lowered her. My girlfriend called 911 on her cell phone and I came over to assist. S.B. had a deep gouge on the back of her head that was bleeding profusely. Using a t-shirt and athletic tape, we bandaged her head, and after L.B. (EMT) looked for spinal injury, we assisted her in walking her down the trail to meet the park rangers.
After the rangers took over her care, I went up Old Town and rapped down Gunklandia to retrieve their gear. Her last piece, a #4 BD stopper, was clipped to the rope with a long sling. There were three other pieces of gear, all stoppers clipped to the rope. No gear failed and all the placements looked secure. It is not known if S.B. placed any of the gear, since they had switched rope ends. The area she fell from was past the difficulties, and she reported “just slipping”. There were ample places for protection in the area she fell.
Analysis
It is fairly certain a helmet in this fall could have significantly reduced the seriousness of the injury. One can speculate about inexperience, inadequate protection, climbing above one’s limit, etc. What one can not speculate on is whether a helmet would have reduced this injury. Of the dozen or so climbers in the area that day, only a minority wore helmets. This occurred three days after an earthquake had released tons of rock in this area. (Source: David Lottmann, EMS Climbing Guide)","No/Little, Roped, Trad Climbing, Alpine/Mountaineering, Severe Weather",US,Maine,United States,Maine,,,,,['rock'],rock,helmet,unknown
1597,"Fall on Rock, Position—Facing out, Down-Climbing Slabs, California, Yosemite National Park, Lembert Dome",2007.0,"California, Yosemite National Park, Lembert Dome
On August 14, Aaron Barnett (19) and Dustin Holcomb (21) were going to climb the NW Books (5.6) on Lembert Dome. Holcomb had led it before and would lead today. The approach to many of the routes in this area, including the NW Books, involve 2nd and 3rd class slabs. Barnett and Holcomb were deliberately off route exploring the area when they decided to descend to the base to make the approach to their intended climbing route. They were taking slightly separate routes down the slabs when Barnett slipped and slid about 100 feet. His left foot hit a crack and spun him around, fracturing his ankle and twisting his foot almost 90 degrees to one side.
Holcomb hiked out to tell the NPS about the accident. The SAR team reached Barnett about thirty minutes later and carried him to the ambulance for transfer to Mammoth Hospital.
Analysis
Both had plenty of experience peak bagging and were comfortable on normal 3rd class. They were both ski and snowboard instructors and comfortable in out-of-bounds terrain in those sports. They had skied or snowboarded on Mount Shasta—couloirs, etc. Barnett had less climbing experience. He had followed a couple of trad routes but did not lead.
Barnett and Holcomb were wearing rock shoes and both felt comfortable on the slabs. They had not found themselves in over their heads looking for a way out. Holcomb thinks Barnett may have fallen because he was facing out and wearing a pack, which could have put his weight too far back for good friction. Holcomb had his helmet in his pack. He doesn’t remember if Barnett had a helmet with him but doesn’t think he was wearing one at the time.
Barnett’s ankle has healed well. He is skiing and climbing again. (Source: Ted Roberts, Search and Rescue Technician, and John Dill, NPS Ranger)","Experienced, Serious, Descent, Unroped , Poor Position, Off-route",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite national park,37.73051,-119.63828,"['alpine', 'rock']",alpine,unknown,unknown
1605,"Fall on Rock—Protection Pulled Out, No Hard Hat, California, Joshua Tree National Park, Spider Line",2007.0,"California, Joshua Tree National Park, Spider Line
On January 15, Daniel Scott (26) was climbing Spider Line (5.11c) when one his anchors pulled out causing him to fall twelve feet. According to one posting on SuperTopo, Scott had hung on this piece of protection three or four times before going for the critical move.
Analysis
Daniel Scott was an experienced and careful climber, according to all postings. It is believed that if he had worn a helmet, he would have survived. (Source: From postings in www.supertopo.com)
(Editor’s Note: There were many postings regarding this accident, including an obituary from Scott’s hometown newspaper in Pittsburg. There is always a deeply personal side to all the narratives found in ANAM, and this one is no exception.)","Experienced, Roped, Trad Climbing, No Helmet, Inadequate Protection / Pulled",US,California,United States,California,Indian Head | aliases: Indian Head Area|Pinto Basin|Joshua Tree National Park|California,joshua tree national park,34.09352,-116.05448,['rock'],rock,unknown,unknown
1608,"Fall on Snow/Ice, Climbing Alone, California, Mount Shasta, Casaval Ridge",2007.0,"California, Mount Shasta, Casaval Ridge
On April 28, an experienced young man (17) was climbing alone to train for a Denali climb this season. He fell while down-climbing in loose rocks on Casaval Ridge about 11,000 feet at 0345. He slid on snow/ice approximately 50 vertical feet on a 40-degree slope. A nearby party of three heard him yell and saw sparks when he hit rocks. They were WFR trained and responded, finding a two-inch laceration below his helmet and above his ear. There was no loss of consciousness and the victim remained alert and oriented. However, he was a bit flustered and a concussion was suspected, so the team assisted him descending to their high camp at 9,600 feet. After resting there, they continued to assist him to the trailhead and eventually to Mercy Medical Center.
Analysis
A good reason not to climb alone. A side note: This was a great case of the type of climber camaraderie which should always exist. A trained group gave up their summit plans to assist another climber in need. (Source: Mount Shasta Wilderness Climbing Ranger Report prepared by Eric White, Climbing Ranger/Avalanche Specialist)","Experienced, Serious, Head / Brain Injury, Descent, Unroped , Solo, Climbing Alone, Alpine/Mountaineering",US,California,United States,California,,,,,['alpine'],alpine,unknown,unknown
