ID,Accident Title,Publication Year,Text,Tags Applied,Country,State_Province,Country_std,State_Province_std,location_name,matched_phrase,lat,lon,climb_tags,climb_primary,Helmet,Rope
1383,"Fall on Rock, Oregon, Middle Sister",2004.0,"Oregon, Middle Sister
On August 15, Trent Gabel (16) fell to his death, most likely from dislodging rocks, while attempting to climb a route on Middle Sister. He was with Pathfinders Youth Group from Tillamook, and at the time of his fall was accompanied by an adult. But they became separated when Gabel moved out of sight to check out the route ahead while his partner was taking photographs. (Source: Jeff Scheetz, John Miller, and two articles from The Oregonian.)","Deadly, Unroped , Alpine/Mountaineering",US,Oregon,United States,Oregon,,,,,[],unknown,unknown,unknown
1400,"Falling Rock—Dislodged, Colorado, Boulder Creek Canyon",2004.0,"Colorado, Boulder Creek Canyon
On July 16, Emergency squads rescued a man who was pinned on the bank of Boulder Creek when a rock the size of a couch crushed his leg this morning. The man, identified as Boulder resident Douglas Shaw, writhed in agony for more than 30 minutes as crews used winches and chains to stabilize the rock and then inch it off Shaw’s right leg. Shaw and two companions, identified as Mary Riddel and Simon Peck, were preparing to cross the creek on a traverse rope used to reach a climbing area on the southern slope of Boulder Canyon about ten miles west of Boulder. Riddel and Peck told rescuers that they were standing on the large rock around 9:45 a.m. while Shaw prepared to clip onto the traverse rope. The rock suddenly rolled and then slid onto Shaw’s leg, crushing it. Freeing Shaw required closing CO Route 119 through Boulder Canyon for nearly an hour, causing traffic to back up more than a mile in each direction. Shaw remained conscious throughout the ordeal and was able to talk with rescue crews. He was taken by ambulance to Boulder Community Hospital at about 10:3 5 a.m. (Source: Greg Avery, Boulder Daily Camera, July 17, 2003)","Serious, Unroped , Object Dropped/Dislodged",US,Colorado,United States,Colorado,Redgarden - Roof Routes | aliases: Redgarden Wall|Eldorado Canyon State Park|Boulder|Colorado,boulder,39.93112,-105.2846,[],unknown,unknown,unknown
1402,"HAPE/HACE, Wyoming, Grand Teton National Park, Grand Teton",2004.0,"Wyoming, Grand Teton National Park, Grand Teton
On August 8 about 0400, Ranger McPherson contacted Rangers Holm, Larson, and Montopoli at the Lower Saddle hut. On August 7, Dan and Selanta McPherson (25 and 22) had successfully ascended the Grand Teton by the Complete Exum Route and had returned late that day. During the return, Dan became ill, exhibiting symptoms of High Altitude Pulmonary Edema (HAPE) and possibly High Altitude Cerebral Edema (HACE). He had been unable to sleep and was experiencing violent coughing episodes that resulted in spitting out sputum containing pink phlegm especially after he had lain in a horizontal position. His past medical history included three previous bouts of HACE at altitudes above 14,000 feet, but none was as intense as he was currently experiencing.
Ranger Holm medically evaluated Dan McPherson and made a decision to await daylight hours to escort him down the dangerous terrain to the valley floor. He was instructed to rest in a sitting position and to inform the rangers immediately if his medical condition deteriorated. At 0600 Ranger Montopoli contacted McPherson and they began to prepare for the descent. His condition had not changed during the night. After Holm reevaluated him medically about 0700, the McPhersons began their descent to the valley floor. Ranger Montopoli escorted them and assisted them by carrying about 20-25 pounds of their equipment.
During the descent, Dan McPherson’s condition did not improve. He required several breaks, especially after ascending—which is sometimes required on the descent—any distance. Coughing bouts were especially pronounced when he started to hike after the rest stops. When the group reached the Lupine Meadows Parking Area, D. McPherson stated that he would seek farther medical assistance at his home in Cedar City, for which he departed immediately. (Source: Ranger George Montopoli)
(Editor's Note: This is an unusual case of high altitude illness because of its severity at moderate elevation.)","Alpine/Mountaineering, Ascent Illness",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,unknown
1416,"Deep-Vein Thrombosis—Inadequate Medicaiton Supply, Alaska, Denali National Park, Mount McKinley, West Buttress",2005.0,"On June 6, Anatoli Lakteonov of the same Russian team as above was brought by members of his expedition to the NPS Basecamp. Patient was observed to be visibly limping and in some distress. Examination of the patient’s right leg revealed minimum one-inch pitting edema distal to the knee, extending to mid-shaft tibia. Patient also had wrapped his leg with ace wrap from the groin to just below his knee. Pain was reported upon palpation to mid-femoral region. Also felt was a hard cord-like structure within the right medial femoral area. Diagnosis made was a suspected DVT (deep vein thrombosis) of the great saphenous vein. Dr. Dickey (Alaska Regional Hospital ER) was consulted and he agreed with the diagnosis and with the recommendation of immediate evacuation. These findings were reported to the IC at Talkeetna (Ranger Roger Robinson). Attempts were made to use a helicopter from the Alaska Air National Guard rescue unit, but Talkeetna Air Taxi ultimately carried out the evacuation. Patient was not medically escorted during the flight out, as it was determined that weather conditions would be unduly hazardous. Patient was met at the Talkeetna airport by NPS personnel and then transferred to a Life Guard helicopter for final transport to Providence Hospital in Anchorage, AK. Patient was definitively diagnosed as having a DVT and was admitted for treatment.
Analysis
The patient had a previous medical history of DVTs and pulmonary embolisms. During the climb, he was taking prescribed blood thinners, but did not have a supply adequate for the duration of the climb.","Serious, Alpine/Mountaineering, Non-Ascent Illness, Inadequate Equipment",US,Alaska,United States,Alaska,Mt. Huntington | aliases: Ruth Gorge|Denali National Park|Interior Alaska/Alaska Range|Alaska,denali national park,62.96769,-150.89639,[],unknown,unknown,unknown
1495,"Loss of Control—Voluntary Glissade, Faulty Use of Crampons 
Washington, Mount Rainier, Muir Snowfield",2005.0,"On October 3, shortly after 4:30 p.m., Chris Beoffoli (34) began his descent from Camp Muir. While descending near 7,800 feet on the Muir Snowfield, Beoffoli, according to a report from him, “...fell back and because it was steep, I started to pick up some speed. I didn’t have my ice ax within reach and, even though I should have known better, I instinctively put my heel down to stop myself and the metal teeth (of his crampons) stuck into the snow while my body kept moving.” This resulted in a severely fractured ankle
At 5:15 p.m. Mt. Rainier National Park received the 911 cell phone call requesting a rescue. Shordy after sunset, an eight person NPS ground evacuation team began their ascent to the accident site. They arrived on scene two hours later and assessed Beoffoli’s condition, packaged and lowered him back to Paradise in a litter. They arrived at the trailhead at 1:00 a.m. Beoffoli was released into the care of his partner who drove him a hospital for treatment. (Source: Mike Gauthier, SAR Ranger, Mount Rainier National Park and a report from Mr. Beoffoli.)","Serious, Descent, Alpine/Mountaineering, Crampon Issues",US,Washington,United States,Washington,Mount Rainier | aliases: Mount Rainier National Park|Southwest Cascades|South-West & Tacoma|Washington,mount rainier,46.8529,-121.76047,[],unknown,unknown,unknown
1509,"Weather, Stranded—Benighted, Inadequate Clothing and Equipment, Exhaustion, California, Yosemite National Park, Tuolumne Meadows, Faireview Dome",2005.0,"California, Yosemite National Park, Tuolumne Meadows, Fairview Dome
On September 19, two Japanese climbers, Kengo Tagai (31) and Akira Uasa (39), began ascending Fairview Dome at 0830. when they reached the 4th class area of the route (about 2-300 feet from the top), they were exhausted and the rock was wet from snow-fall. They were unable to complete the route, and as they only had one rope, were unable to descend. They spent the night huddled under a nylon tarp on a ledge. They had no bivouac gear.
On the following day, Tagai climbed out, but Uasa was unable to follow. Akira Uasa was short hauled off, then helicoptered to Mammoth Hospital for treatment for kidney failure. Kengo Tagai had frostbitten toes and swollen feet, but suffered no permanent damage. (Source: From an NPS SAR report)","Serious, Roped, Trad Climbing, Exposure, Severe Weather, Fatigue, Inadequate Equipment, Stranded / Lost / Overdue",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite national park,37.73051,-119.63828,[],unknown,unknown,unknown
1524,"Fall on Rock, Colorado, Black Canyon of the Gunnison, Escape Artist",2006.0,"Colorado, Black Canyon of the Gunnison, Escape Artist
A 37-year-old climber fell yesterday afternoon (October 23) at the Black Canyon of the Gunnison National Park while ascending the Escape Artist route on the North Rim wall. Nearby climbers witnessed the fall and were able to reach the climber who fell approximately 60 feet. The unidentified climber’s protection held him on the wall until other climbers were able to lower him to the base of the climb. National Park rangers were notified at 5:00 p.m. and a rescue team was assembled. A Montrose County Fire Department paramedic reached the patient at approximately 10 p.m. The climber suffered possible pelvic and femur fractures and is in stable condition. He was evacuated to the Montrose Community Hospital. (Source: Edited from the NPS Morning Report)","Serious, Roped, Trad Climbing",US,Colorado,United States,Colorado,North Chasm View Wall | aliases: North Rim Routes|Black Canyon of the Gunnison|Gunnison|Colorado,black canyon of the gunnison,38.582,-107.70883,[],unknown,unknown,unknown
1596,"Fall on Rock, Off Route, Inadequate Belay, Colorado, Eldorado Canyon State Park, Red Garden Wall",2007.0,"Colorado, Eldorado Canyon State Park, Red Garden Wall
On July 13 a climber (37) took a 100-foot fall on the Red Garden wall in Eldorado Springs before his partner managed to control the rope, stopping his partner’s descent about ten feet above a rock ledge. The climber suffered minor head injuries and cuts, Boulder County sheriff’s deputies said. He was taken to Boulder Community Hospital.
His climbing partner, Nick Saylor (19), said the man was an experienced climber who slipped after getting off route. Saylor, whose hands were bandaged by rescuers on scene, said he was climbing above his partner and it took him several seconds to stop the rope.
“The rope just went right through my hands,” Saylor said. “I guess you can see the bones.” Saylor was able to lower his friend to the ledge and yell for help until someone called 911. It took rescuers an hour and 10 minutes to get the climber safely to the ground. (Source: From various postings at the website http://mountainproject.com)
Analysis
The most interesting aspect of this incident has to do with the belay. There are not enough details, but we are seeing more and more incidents having to do with belayers “losing control” of the rope. The lesson is to review the very basics of belay techniques. (Source: Jed Williamson)","Experienced, Serious, Head / Brain Injury, Roped, Off-route, Belay Error",US,Colorado,United States,Colorado,Redgarden - Roof Routes | aliases: Redgarden Wall|Eldorado Canyon State Park|Boulder|Colorado,eldorado canyon state park,39.93112,-105.2846,[],unknown,unknown,rope
1601,"Fall on Rock, Rappel Error—Failure to Equalize Ends of Rappel Rope, and Failure to Tie Knots in the End, California, Joshua Tree National Park, Solid Gold",2007.0,"California, Joshua Tree National Park, Solid Gold
On February 8, Jay Fitzgerald (21) and Victor Guzik (21 were simul-rappel- ling off of the second rappel of “Solid Gold” in the Wonderland of Rocks when this accident occurred. The climbers incorrectly equalized the ends of the rope for the rappel, causing one end to remain 30 feet off the ground, though the climbers did not notice it, as the slope of the climb hid the ground from view. Both began the rappel with the climber on the longer end of the rope going first. When Fitzgerald reached the end of the rope 30 feet above the ground, he began to fall toward the ground, causing the rope to slide through the anchor and Victor Guzik to fall ten feet. Fitzgerald hit the ground on his left side suffering the aforementioned injuries. (NB: unspecified fractures). The forest service was alerted and paramedics arrived within three hours and an airlift was made after four hours. Fitzgerald has made a full recovery.
Analysis
Always tie knots in the end of your rappel rope, even when rappelling to the ground (and especially) if the ground is not visible from your anchor. Do not rely solely on the factory printed middle marks as sometimes dirty/ darkened spots may be confused with them. Do not simul-rappel simply to save a little time. (Source: Edited slightly from a report submitted by Jay Fitzgerald)","Serious, Descent, Roped, Trad Climbing, No Backup or End Knot, Rappel Error",US,California,United States,California,Indian Head | aliases: Indian Head Area|Pinto Basin|Joshua Tree National Park|California,joshua tree national park,34.09352,-116.05448,[],unknown,unknown,rope
1602,"Fall on Rock, Rappel Error—Worn Harness, Belay Loop Broke, California, Yosemite Valley, Leaning Tower",2007.0,"California, Yosemite Valley, Leaning Tower
On October 23, Todd Skinner (48) and his partner Jim Hewitt were rappelling fixed lines from the Jesus Built My Hotrod route after an attempt at free-climbing it. The belay loop on Skinner’s harness broke when his body weighted the system. He fell over 500 feet into the talus at the base of the wall. His GriGri and carabiner were still firmly attached to the rope. Analysis
Jim Hewitt stated that Skinner was aware that the belay loop was in a deteriorated condition prior to the climb, as he and Skinner had inspected it and discussed its poor condition three days earlier. Hewitt estimated the loop to be twenty percent under strength due to wear. Skinner had said that his new harness was on order but had not arrived yet, so he continued to use the much worn harness. (Source: From a report by Keith Lober, Ranger, Yosemite National Park)
(Editor's Note: It is difficult for the climbing world to understand how Todd Skinner, one of the most experienced climbers in the world, could convince himself to use this harness—or,having decided to use it, not to clip in to the harness waist band as well. Again, as with last year's incident of Jim Ratz rappelling off the end of his rope, we are reminded that no matter our level of experience, none of us is immune from making errors.)","Experienced, Deadly, Descent, Roped, Trad Climbing, Gear Broke, Rappel Error",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite valley,37.73051,-119.63828,[],unknown,unknown,rope
1624,"Rappel Error—Fall on Rock, California, Owens River Gorge, China Wall",2007.0,"California, Owens River Gorge, China Wall
On February 4, Ian Seevers Mack (23) died after falling 115 feet while climbing China Wall.
Apparently Mack was preparing to rappel when he fell. Mack was anchored and as his partner was preparing to take a photo, Mack suddenly fell. Climbers nearby reported hearing the call, “Off belay!” They responded with a rescue litter to help get Mack to safety. Sadly, his injuries proved too severe and he later died at the hospital. (Source: Edited from an article in The Inyo Register)","Deadly, Descent, Roped, Rappel Error",US,California,United States,California,Cracked Towers | aliases: Upper Gorge|Owens River Gorge|Bishop Area|Eastern Sierra|California,owens river gorge,37.52785,-118.57454,[],unknown,unknown,rope
1661,"Fall on Snow, No Hard Hat, California, Mount Shasta, Avalanche Gulch",2008.0,"California, Mount Shasta, Avalanche Gulch
On January 28, a man (44) and his son were attempting to climb the Avalanche Gulch route on Mount Shasta. They were unsuccessful and began descending. Around 1300, the father fell on snow about the 11,500-foot level, sliding 700 feet. A witness to the fall said the climber zipped by him by him at over 30 mph. They descended to him and assessed his injuries. These included a head laceration, broken ribs, and a broken finger. The assisting party helped lower him to Helen Lake (10,400 feet) and awaited assistance from Siskiyou County SAR.
The California Highway Patrol helicopter responded and evacuated the victim at 1700, transporting him to Mercy Medical Center.
Analysis
Below normal snowfall, high winds, and high pressure had left a smooth and hard snow surface. (Source: Eric White, Climbing Ranger/Avalanche Specialist)","Serious, Descent, Alpine/Mountaineering, No Helmet",US,California,United States,California,,,,,[],unknown,unknown,unknown
1664,"Fall on Snow—Faulty Use of Crampons, California, Mount Shasta, Avalanche Gulch",2008.0,"California, Mount Shasta, Avalanche Gulch
On July 3, a climber fell near The Heart in Avalanche Gulch at 12,500 feet while descending and stuck his crampons into his calf, receiving multiple deep puncture wounds. A USFS Climbing Ranger at Helen Lake made contact with the climber at 1400. The climber refused assistance and descended on his own.
Analysis
An ice ax and crampons are great tools for snow and ice and recommended on all routes on Mount Shasta. However, we see puncture wounds every year due to improper use. One should get some training before using these and continue to practice. (Source: Eric White, Climbing Ranger/Avalanche Specialist)","Descent, Alpine/Mountaineering, Crampon Issues",US,California,United States,California,,,,,[],unknown,unknown,unknown
1707,"Fall on Ice, Rope Severed on Jagged Rocks, Pensylvania, Toby Creek, Buttermilk Falls",2009.0,"Pennsylvania, Toby Creek, Buttermilk Falls
Police in Luzerne County say Luke Wolfgang (age not reported) fell 30-40 feet when his rope was cut on jagged rocks as he tried to climb the Buttermilk Falls area of Toby Creek.
Rescuers say the New Hope man was climbing with friends yesterday morning when the accident occurred. They say he was taken to a Scranton hospital with injuries that did not appear life-threatening, though he did suffer some broken bones.
Officials say his friends had to walk to the highway to get help because there is no cell phone service in the climbing area. (Source: From an Associated Press article sent to us with no date or additional information.)","Serious, Roped, Ice Climbing, Gear Broke",US,Pennsylvania,United States,Pennsylvania,,,,,[],unknown,unknown,unknown
1712,"Fall on Rock, Climbing Unroped, Pennsylvania, Tohickon Valley Park",2009.0,"Pennsylvania, Tohickon Valley Park
Joseph McDevitt (26) was in serious condition yesterday after plunging at least 70 feet to the ground in a fall off a cliff in Bucks County. He was airlifted and treated in the intensive care unit at St. Luke’s Hospital near Bethlehem, officials said.
Analysis
The 200-foot cliffs of red shale along Tohickon Creek are popular among climbers. While falls like McDevitt’s “do occur, it’s not commonplace,” county spokesman Chris Edwards said.
A witness said McDevitt had no rope or safety harness. Witnesses differed on whether McDevitt wore a helmet. (Source, from an article by Jeff Gammage, in the Philadelphia Inquirer. No date given)
(Editor's Note: We are sure that other incidents occur in PA. At the moment, we rely on inconsistent sources for information from this region.)","Serious, Unroped , Solo",US,Pennsylvania,United States,Pennsylvania,,,,,[],unknown,unknown,unknown
1728,"Fall on Snow — Unable to Self-Arrest, Inadequate Equipment — No Headlamps, New Hampshire, Mount Washington, Huntington Ravine",2009.0,"New Hampshire, Mount Washington, Huntington Ravine
On January 25, a party of four was ascending the Fan in Huntington Ravine when one of them (38) fell and slid into two other people in his party, causing them to fall as well. One of three involved in the fall was unable to self-arrest on the icy surface and tumbled about 50 feet before hitting a rock. He sustained a soft tissue injury to his left thigh. The patient’s party was able to assist him down to the Harvard Cabin and notified the caretaker of the incident and requested assistance. A Snow Ranger assessed his injuries and transported the patient to Pinkham Notch via snowmobile.","Serious, Alpine/Mountaineering, Inadequate Equipment",US,New Hampshire,United States,New Hampshire,,,,,[],unknown,unknown,unknown
1759,"Fall on Rock, Inadequate Belay — Unfamiliar with Belay Device, Utah, Maple Canyon, Minimum Crag",2009.0,"Utah, Maple Canyon, Minimum Crag
On July 13, Paul R. (47) fell 50 to 60 feet while climbing “49” at the Minimum Crag. His belayer was using an Edelrid Eddy. He was using a 9.2mm rope, which falls within the manufacturers recommended rope diameters. The belayer claims that the climber was clipping a draw when he fell; the climber claims he was not clipping a draw at the time of the fall. Irrelevant, but part of the situation. From what I have been able to surmise, the belayer felt the rope tug, depressed the device “trigger” and tossed out what he thought would be an armload of rope. This is why it resulted in a 50-foot fall.
Analysis
A review of the device description states, “The design makes it impossible to hold the cam open in this way—it’s simply not big enough to hold [during a fall].” The belayer states that he was not holding the climber side of the rope during the fall. By holding the climber side of the rope exiting the device, it would render the device useless. (Source: From a posting by “maddog” on mountainproject.com)
Another point of view by Mark Horan, who got this review from Rock & Ice:
The Eddy is no Grigri, and it costs twice as much. Need to read more? OK: The Eddy, Edelrid’s new auto-locking device, intends to improve on what could be perceived as Grigri “weaknesses”–those being the danger of holding the lever open or not clipping the two side plates together.
Admittedly, there are definite safety improvements with the Eddy. First, the two side plates lock into place with a click, eliminating the chance of only clipping through one side plate. And unlike the Grigri, which relies on rope friction to engage a cam to hold the rope in place, the Eddy uses rope friction to engage a cam that locks into place. I can see how these features improve safety, however, the Eddy snagged up all tasks, from lowering to feeding line. I experimented with holding the Eddy in different hand positions, but the device inevitably and invariably locked up, leaving me scrambling to figure out how to unlock the cam (press it down and it will release) to continue feeding slack.
The Eddy, a rather heavy bugger at 12.4 ounces (Grigri is 7.9 ounces), will also lock if the user pulls the lever all the way back. This eliminates the risk of the belayer dropping you because he freaked and yarded on the lever. I found this feature especially annoying and even superfluous to safety. First, it makes the lever’s range of arc that unlocks the cam extremely small so that you have to pull it back just right in order to lower your partner.
To sum up, the Eddy is okay. It will catch and lower any climber—even on, thank god, ropes down to 9 millimeters! However, compared to the no nonsense Grigri, I found the Eddy difficult to use.","No/Little, Roped, Sport, Belay Error",US,Utah,United States,Utah,The Box Canyon Ice Climbs | aliases: Maple Canyon Ice|Maple Canyon|Central Utah|Utah,maple canyon,39.5564,-111.6867,[],unknown,unknown,rope
1761,"Fall on Rock, Protection Pulled Out, Wisconsin, Devil's Lake State Park",2009.0,"Wisconsin, Devil's Lake State Park
In late May, a rock climber was rescued after falling about 40 feet. The 20-year-old man was taken by helicopter to University Hospital in Madison after he was stabilized by first-responders from Baraboo.
Authorities say the man and his girlfriend were climbing in an area above a trail Monday evening when he fell and suffered broken bones and other injuries.
Baraboo Ambulance Assistant Chief Kristine Snow said the accident is the first at Devil’s Lake this year. Last year, ambulance workers were called to the park 18 times for rock-climbing injuries. (Source: From an article in the Baraboo News Republic)
(Editor's Note: We have not been able to get incident data or narratives from D?vil’s Lake State Park in many years. It is obvious that there is a lot of climbing activity there with the number of responses needed. Our experience from the past tells us, however.; that many—at least half—of the climbing-related callouts happen to individuals who were just scrambling about with no intention of climbing or being in a climbing situation.)","Unknown, Serious, Roped, Trad Climbing, Inadequate Protection / Pulled",US,Wisconsin,United States,Wisconsin,05: Pedestal Buttress | aliases: East Bluff 04 - East Rampart|Devil's Lake|Baraboo Range|Wisconsin,devil's lake,43.41359,-89.71252,[],unknown,unknown,unknown
1767,"Overdue — Climbing Alone, Fall on Snow, Wyoming, Grand Teton National Park, Avalanche Canyon",2009.0,"Wyoming, Grand Teton National Park, Avalanche Canyon
On August 5, Patty Felder contacted park dispatch to report that her husband, Richard Felder (58), was overdue from a descent of Avalanche Canyon. They had camped together in the South Fork of Cascade Canyon the previous evening, and in the morning, Ms. Felder hiked out via Cascade Canyon while her husband left to hike out via Avalanche Canyon.
A search was organized. On August 6 around 0930, searchers spotted Mr. Felder from Helicopter 20. Felder was at the base of a steep snowfield below Snowdrift Lake. He was waving a ski pole with one arm and appeared to be seriously injured. Rangers Vidak, Jernigan and Feinberg responded from Snowdrift Lake and arrived on scene about 15 minutes later. Their initial impression was that Mr. Felder had life-threatening injuries and rapid extrication was necessary. At 1735, Ranger Visnovske was short-hauled with a litter and medical gear from Lupine Meadows to the accident site. Mr. Felder was then packaged in the litter and short-hauled back to Lupine Meadows. He was then transferred to a waiting Medic 1 ambulance and transported to St.John’s Hospital in Jackson.
All searchers in the field were then either flown back to the Rescue Cache or hiked out and returned to the Rescue Cache. A brief after action review was conducted and most personnel were released by 2130.
Analysis
Mr. Felder had serious injuries and was flown to Memorial Herman Hospital in Houston, TX on August 8. Before he left, an interview was conducted. Though he was on heavy medications at the time of the interview, Mr. Felder gave the following account of his ordeal.
He said that the accident happened at about 0930 on August 5. He had hiked over Avalanche Divide and descended to Snowdrift Lake. Below the lake, he elected to get on a fairly steep snowfield to descend. He shortened his ski poles to use them as ice axes. He then slipped on the snow and managed to stop on a rock uninjured. At that point, he attempted to traverse the snow to a better location, but while doing so, broke through a hole in the snow and fell approximately ten feet, striking his head and landing in water. He then took a small rope from his pack and tied it to the pack and himself. Then he used his poles to cut steps in the snow to climb out. Once out of the hole, he hauled up his pack. While putting his pack on, he slipped again, dropping the pack. The pack slid down the snow and over about a ten-foot drop. Mr. Felder was still tied to the pack, so when it reached the end of the rope, he was jerked from his stance and fell approximately another 30 feet after his pack. (He likely sustained the serious injuries to his right arm, back, ribs and coccyx during this fall.) He again landed in water at the base of the snowfield but managed to quickly get up and out of the water. He lay down in the rocks about 30 feet from his pack and remained there unable to move for about the next 31 hours.
Mr. Felder said that he thought he had heard voices earlier in the morning, and Ranger Byerly said later that he had probably passed within 100 feet of where Mr. Felder lay while on his search up Avalanche Canyon. Mr. Felder was lying next to a very loud stream, so it would have been difficult for him to hear or be heard unless someone was very close. Mr. Felder also said that he had watched the helicopter fly over many times that day. He had wished that he could get to his pack to get out his yellow shirt to use to signal the helicopter.
Some Conclusions: While Mr. Felder chose to descend a non-trailed canyon that he knew little about, he did have a responsible party that knew where he was supposed to be and alerted rescue personnel in a timely manner. Had Mr. Felder been in Avalanche Canyon before, he may have known that it was possible to avoid the snow below Snowdrift Lake entirely by staying to the north side of the canyon. Once he had committed to traveling down the steep snow and suffered the head injury, he may not have been able to make the best of decisions. Being tied to his pack when it fell the second time certainly contributed to the most severe of his injuries. Mr. Felder was fortunate to have survived the night in only shorts and a T-shirt and most likely would not have survived a second night out.
Real credit for this successful rescue goes to the dedicated efforts of over 65 people from multiple agencies involved in the search. In a remote park with limited resources, Mr. Felder is fortunate that such a large and organized search effort was mounted with only about five hours to prepare. He is also fortunate to have received prompt and critical emergency care at St.John’s Hospital. (Source: From a report submitted by Chris Harder, GTNP Ranger, and Grand Teton National Park News Releases, a website) (Editor's Note: Here we have another hiker/ hiking accident that had some climb-
ing techniques involved. It is presented as an example of how hiking situations can result in needing climbing tools and techniques, especially if one is not familiar with the terrain.)","Serious, Head / Brain Injury, Descent, Unroped , Solo, Climbing Alone, Alpine/Mountaineering, Stranded / Lost / Overdue",US,Wyoming,United States,Wyoming,Mount Moran | aliases: Grand Teton National Park|Wyoming,grand teton national park,43.835,-110.776,[],unknown,unknown,unknown
1776,"Darkness - Stranded, California, Pinnacles National Monument, Condor Crag",2010.0,"California, Pinnacles National Monument, Condor Crag
On the evening of November 15th, park staff assisted two climbers down from a climbing route after they had become stranded due to nightfall. Both climbers were uninjured.
The climbers were able to place a cellphone call to a friend around 6:00 p.m. after they could no longer climb in darkness. They were near the top of a 500-foot route on the Condor Crag formation in the High Peaks area of the park. They were in different locations on the route and could not complete the final 100 feet without additional light. Rangers contacted the party via cellphone and determined their location and condition before the phone battery was exhausted. With an overnight forecast of 25 degrees F and gusting winds, rangers and search and rescue team members were dispatched to climb to their location. The crew of a California Highway Patrol helicopter located the pair using infrared radar and a powerful “Night Sun” floodlight. Assisted by monument staff, the climbers then completed the route and descent. By the time they got down at 1:00 a.m., they’d been on the route for 14 hours. (Source: Brett Hergert, Operations Supervisor) (Editor’s Note: In the not too distant past, these climbers would have spent a night out—and maybe worse. Cellphones and the technical equipment available to rescue personnel have changed the game of climbing considerably. Maybe we should revive the notion of creating no-rescue zones…)","Minor, Roped, Trad Climbing, Visibility, Late in Day, Stranded / Lost / Overdue",US,California,United States,California,,,,,[],unknown,unknown,unknown
1787,"Fall on Rock — Slack in Rope while Simul-Climbing, California, Yosemite National Park, Commitment",2010.0,"California, Yosemite National Park, Commitment
On June 17, Floyd (47), an experienced climber, was with two partners, belaying them from above. They were simul-climbing and slack developed between them. One fell some distance, hitting a tree. He fractured his heel bone. (Source: John Dill, NPS Ranger, Yosemite National Park)
Analysis
This is a common problem with simul-climbing, which is why it is included here. (Source: Jed Williamson)","Experienced, Serious, Roped, Trad Climbing",US,California,United States,California,2. Southwest Face | aliases: B. El Capitan|Valley North Side|Yosemite Valley|Yosemite National Park|California,yosemite national park,37.73051,-119.63828,[],unknown,unknown,rope
1804,"False Alarm, Arizona, Grand Canyon",2010.0,"Arizona, Grand Canyon
On the evening of September 23rd, rangers began a search for hikers who repeatedly activated their rented SPOT satellite-tracking device. The GEOS Emergency Response Center in Houston reported that someone in the group of four hikers—two men and their two teenaged sons—had pressed the “help” button on their SPOT unit. The coordinates for the signal placed the group in a remote section of the park, most likely on the challenging Royal Arch loop. Due to darkness and the remoteness of the location, rangers were unable to reach them via helicopter until the following morning. When found, they’d moved about a mile and a half to a water source. They declined rescue, as they’d activated the device due to their lack of water. Later that same evening, the same SPOT device was again activated, this time using the “911” button. Coordinates placed them less than a quarter mile from the spot where searchers had found them that morning. Once again, nightfall prevented a response by park helicopter, so an Arizona DPS helicopter whose crew utilized night vision goggles was brought in. They found that the members of the group were concerned about possible dehydration because the water they’d found tasted salty, but no actual emergency existed. The helicopter crew declined their request for a night evacuation but provided them with water before departing. On the following morning, another SPOT “help” activation came in from the group. This time they were flown out by park helicopter. All four refused medical assessment or treatment. The group’s leader had reportedly hiked once at the Grand Canyon; the other adult had no Grand Canyon and very little backpacking experience. When asked what they would have done without the SPOT device, the leader stated, “We would have never attempted this hike.”
The group leader was issued a citation for creating a hazardous condition—36 CFR 2.34(a)(4). (Source: Brandon Torres, Canyon District Shift Supervisor, from an entry found in the Morning Report, October 21, 2009) (Editor's Note: While not a climbing accident, this episode is included to illustrate the misuse of ever more sophisticated and available technologies. We are not seeing a lot of this inappropriate use in the climbing world yet, but we are certainly seeing an increase in the use of cellphones for calling in for rescue help.)","No/Little, Serious, Non-climbing, Late in Day",US,Arizona,United States,Arizona,Monument Creek Pinnacle | aliases: Colorado River|Grand Canyon|Northern Arizona|Arizona,grand canyon,36.08491,-112.18882,[],unknown,unknown,unknown
